DATE(MODE),DATE(MEAN),AUTHOR,PATH
2016-03-19,2015-07-03,levitte,apps/progs.pl
2015-04-25,2012-07-16,rsalz,apps/rand.c
2015-05-08,2016-05-13,timo.teras,apps/rehash.c
2015-04-25,2012-07-21,steve,apps/req.c
1998-12-21,1998-12-21,rse,apps/req.pem
2015-04-25,2014-07-24,rsalz,apps/rsa.c
1998-12-21,1999-03-10,rse,apps/rsa8192.pem
2015-04-25,2011-08-01,rsalz,apps/rsautl.c
1998-12-21,1998-12-21,rse,apps/s1024key.pem
1998-12-21,1998-12-21,rse,apps/s1024req.pem
1998-12-21,1998-12-21,rse,apps/s512-key.pem
1998-12-21,1998-12-21,rse,apps/s512-req.pem
2015-04-25,2013-10-14,rsalz,apps/s_client.c
1998-12-21,2012-05-18,matt,apps/s_server.c
1998-12-21,2011-06-23,rse,apps/s_time.c
2020-01-13,2019-05-31,kurt,apps/server.pem
1998-12-21,1998-12-21,rse,apps/server.srl
2011-12-09,2011-03-10,steve,apps/server2.pem
1998-12-21,2008-12-16,rsalz,apps/sess_id.c
2015-04-25,2011-08-15,rsalz,apps/smime.c
2015-12-09,2016-02-13,tomas,apps/speed.c
2015-04-25,2011-06-20,rsalz,apps/spkac.c
2011-03-13,2014-05-22,rsalz,apps/srp.c
2016-11-20,2017-06-24,levitte,apps/storeutl.c
1998-12-21,1998-12-21,rse,apps/testCA.pem
1998-12-21,2007-04-13,rse,apps/testdsa.h
2014-06-30,2010-11-04,oscar,apps/testrsa.h
2005-04-27,2011-04-08,ben,apps/timeouts.h
2006-02-13,2012-01-17,ulf,apps/ts.c
2006-02-13,2006-09-25,ulf,apps/tsget.in
2015-04-25,2013-08-20,rsalz,apps/verify.c
2015-04-25,2014-03-04,rsalz,apps/version.c
2011-03-19,2012-02-11,levitte,apps/vms_decc_init.c
2015-04-25,2015-08-17,David.von.Oheimb,apps/x509.c
2015-10-29,2018-06-10,levitte,appveyor.yml
2017-12-05,2019-12-02,matt,build.info
2016-06-02,2016-06-01,rsalz,config
2016-01-30,2016-05-27,levitte,config.com
2019-08-25,2020-03-14,levitte,configdata.pm.in
2004-07-10,2007-12-03,levitte,crypto/LPdir_nyi.c
2004-07-10,2010-01-30,levitte,crypto/LPdir_unix.c
2004-07-10,2007-05-11,levitte,crypto/LPdir_vms.c
2004-07-10,2011-08-17,levitte,crypto/LPdir_win.c
2004-07-10,2008-03-11,levitte,crypto/LPdir_win32.c
2004-07-10,2008-11-24,levitte,crypto/LPdir_wince.c
