DATE(MODE),DATE(MEAN),AUTHOR,PATH
2016-11-07,2017-06-19,Adrian.Danis,include/arch/x86/arch/64/mode/smp/ipi.h
2015-12-21,2017-03-12,Adrian.Danis,include/arch/x86/arch/64/mode/types.h
2014-07-18,2015-10-03,gatekeeper,include/arch/x86/arch/api/types.h
2014-07-18,2015-06-11,gatekeeper,include/arch/x86/arch/benchmark.h
2019-10-08,2019-10-30,simon.shields,include/arch/x86/arch/bootinfo.h
2014-07-18,2015-12-21,gatekeeper,include/arch/x86/arch/fastpath/fastpath.h
2014-07-18,2016-05-14,azarrabi,include/arch/x86/arch/kernel/apic.h
2014-07-18,2015-11-18,gatekeeper,include/arch/x86/arch/kernel/boot.h
2019-04-18,2017-11-01,Anna.Lyons,include/arch/x86/arch/kernel/boot_sys.h
2014-07-18,2015-07-07,gatekeeper,include/arch/x86/arch/kernel/cmdline.h
2014-07-18,2016-06-08,gatekeeper,include/arch/x86/arch/kernel/elf.h
2016-06-15,2016-12-08,Adrian.Danis,include/arch/x86/arch/kernel/ept.h
2014-07-18,2015-11-18,Adrian.Danis,include/arch/x86/arch/kernel/multiboot.h
2017-10-05,2017-11-17,alexander.boettcher,include/arch/x86/arch/kernel/multiboot2.h
2016-09-28,2017-06-11,azarrabi,include/arch/x86/arch/kernel/smp_sys.h
2014-07-18,2016-05-25,gatekeeper,include/arch/x86/arch/kernel/thread.h
2016-11-03,2017-03-27,azarrabi,include/arch/x86/arch/kernel/tlb.h
2016-11-09,2017-04-03,Adrian.Danis,include/arch/x86/arch/kernel/tlb_bitmap.h
2018-01-16,2018-05-01,Adrian.Danis,include/arch/x86/arch/kernel/tlb_bitmap_defs.h
2016-07-06,2017-03-11,hesham.almatary,include/arch/x86/arch/kernel/traps.h
2014-07-18,2015-10-22,Adrian.Danis,include/arch/x86/arch/kernel/vspace.h
2016-11-16,2017-03-11,azarrabi,include/arch/x86/arch/kernel/x2apic.h
2016-11-16,2017-03-25,azarrabi,include/arch/x86/arch/kernel/xapic.h
2014-07-18,2015-11-21,gatekeeper,include/arch/x86/arch/linker.h
2015-11-06,2016-11-08,Adrian.Danis,include/arch/x86/arch/machine.h
2020-09-16,2018-09-13,Jingyao.Zhou,include/arch/x86/arch/machine/capdl.h
2015-11-06,2016-06-23,Adrian.Danis,include/arch/x86/arch/machine/cpu_registers.h
2016-06-23,2016-09-29,kofi.dokuatuah,include/arch/x86/arch/machine/debug.h
2014-07-18,2016-02-16,Adrian.Danis,include/arch/x86/arch/machine/fpu.h
2014-07-18,2016-03-01,gatekeeper,include/arch/x86/arch/machine/hardware.h
2014-07-18,2015-03-17,gatekeeper,include/arch/x86/arch/machine/pat.h
2016-06-23,2016-06-29,kofi.dokuatuah,include/arch/x86/arch/machine/registerset.h
2016-11-01,2017-01-20,Anna.Lyons,include/arch/x86/arch/machine/timer.h
2016-09-28,2017-04-26,azarrabi,include/arch/x86/arch/model/smp.h
2014-07-18,2016-06-18,Adrian.Danis,include/arch/x86/arch/model/statedata.h
2014-07-18,2015-12-03,gatekeeper,include/arch/x86/arch/object/interrupt.h
2014-07-18,2016-09-08,gatekeeper,include/arch/x86/arch/object/ioport.h
2014-07-18,2016-01-07,Adrian.Danis,include/arch/x86/arch/object/iospace.h
2014-07-18,2016-03-01,gatekeeper,include/arch/x86/arch/object/objecttype.h
2015-07-02,2016-05-18,Adrian.Danis,include/arch/x86/arch/object/structures.bf
2016-08-01,2016-09-18,Adrian.Danis,include/arch/x86/arch/object/structures.h
2016-07-15,2017-03-26,Anna.Lyons,include/arch/x86/arch/object/tcb.h
2016-06-15,2016-08-03,Adrian.Danis,include/arch/x86/arch/object/vcpu.h
